ID,Palabra_ES,Categoria,Genero,Traduccion_EN,Traducciones_alt,Frase_ejemplo,Tema,Imagen,Audio
e35ee65e,contrato,noun,♂,contract,,Firmaron el contrato después de negociar el precio.,dinero_finanzas,"<img src=""e35ee65e.jpg"">",[sound:e35ee65e.mp3]
ed14bced,crédito,noun,♂,credit,,Pidió un crédito para comprar el coche.,dinero_finanzas,"<img src=""ed14bced.jpg"">",[sound:ed14bced.mp3]
2ed75e25,cuenta,noun,♀,account,bill,Abrió una cuenta nueva en el banco esta semana.,dinero_finanzas,"<img src=""2ed75e25.jpg"">",[sound:2ed75e25.mp3]
32772bfc,deuda,noun,♀,debt,,Pagó toda la deuda antes de fin de año.,dinero_finanzas,"<img src=""32772bfc.jpg"">",[sound:32772bfc.mp3]
c02138b9,dinero,noun,♂,money,,No llevaba suficiente dinero para pagar el taxi.,dinero_finanzas,"<img src=""c02138b9.jpg"">",[sound:c02138b9.mp3]
6b95ee32,dólares,noun,♂,dollars,,Cambió sus euros por dólares antes del viaje.,dinero_finanzas,"<img src=""6b95ee32.jpg"">",[sound:6b95ee32.mp3]
04299e21,empresa,noun,♀,company,,Trabaja para una empresa de tecnología desde hace dos años.,dinero_finanzas,"<img src=""04299e21.jpg"">",[sound:04299e21.mp3]
6fa8e2d8,firma,noun,♀,signature,,Necesitamos su firma al final del documento.,dinero_finanzas,"<img src=""6fa8e2d8.jpg"">",[sound:6fa8e2d8.mp3]
39e3c3d3,fortuna,noun,♀,fortune,luck,Ganó una pequeña fortuna con esa inversión.,dinero_finanzas,"<img src=""39e3c3d3.jpg"">",[sound:39e3c3d3.mp3]
8d7ce007,impuesto,noun,♂,tax,,Todavía no ha pagado el impuesto de este trimestre.,dinero_finanzas,"<img src=""8d7ce007.jpg"">",[sound:8d7ce007.mp3]
a9412f8d,marca,noun,♀,brand,mark,Prefiere comprar ropa de esa marca.,dinero_finanzas,"<img src=""a9412f8d.jpg"">",[sound:a9412f8d.mp3]
5bd053a2,mercado,noun,♂,market,,Los precios en el mercado suben cada mes.,dinero_finanzas,"<img src=""5bd053a2.jpg"">",[sound:5bd053a2.mp3]
0d6e3a88,negocio,noun,♂,business,,Montaron un negocio propio hace tres años.,dinero_finanzas,"<img src=""0d6e3a88.jpg"">",[sound:0d6e3a88.mp3]
ff075f3b,oferta,noun,♀,offer,,Aceptó la oferta de trabajo sin pensarlo mucho.,dinero_finanzas,"<img src=""ff075f3b.jpg"">",[sound:ff075f3b.mp3]
a13314e5,oro,noun,♂,gold,,Invirtió parte de sus ahorros en oro.,dinero_finanzas,"<img src=""a13314e5.jpg"">",[sound:a13314e5.mp3]
66d70610,pago,noun,♂,payment,,El pago se realizará a fin de mes.,dinero_finanzas,"<img src=""66d70610.jpg"">",[sound:66d70610.mp3]
e0b95c14,plata,noun,♀,silver,money (slang in LatAm),"En Argentina, mucha gente usa la palabra plata para decir dinero.",dinero_finanzas,"<img src=""e0b95c14.jpg"">",[sound:e0b95c14.mp3]
b26dd018,precio,noun,♂,price,,El precio del alquiler subió otra vez este año.,dinero_finanzas,"<img src=""b26dd018.jpg"">",[sound:b26dd018.mp3]
5d53a7b8,propiedad,noun,♀,ownership,property,Compraron la propiedad después de años ahorrando.,dinero_finanzas,"<img src=""5d53a7b8.jpg"">",[sound:5d53a7b8.mp3]
1b1844da,socio,noun,♂,partner,,Su socio se encarga de las finanzas de la empresa.,dinero_finanzas,"<img src=""1b1844da.jpg"">",[sound:1b1844da.mp3]
a22f183f,tarjeta,noun,♀,card,,Pagó la cena con tarjeta de crédito.,dinero_finanzas,"<img src=""a22f183f.jpg"">",[sound:a22f183f.mp3]
d5822663,tesoro,noun,♂,treasure,darling,Encontraron un tesoro escondido durante la excavación.,dinero_finanzas,"<img src=""d5822663.jpg"">",[sound:d5822663.mp3]
1a07afe7,tienda,noun,♀,shop,tent,Compró unas botas nuevas en esa tienda.,dinero_finanzas,"<img src=""1a07afe7.jpg"">",[sound:1a07afe7.mp3]
81d0d58d,venta,noun,♀,sale,,La venta de la casa se cerró en dos semanas.,dinero_finanzas,"<img src=""81d0d58d.jpg"">",[sound:81d0d58d.mp3]
686d4ba6,biblioteca,noun,♀,library,,Pasó la tarde estudiando en la biblioteca.,educacion,"<img src=""686d4ba6.jpg"">",[sound:686d4ba6.mp3]
50eeb5d6,ciencia,noun,♀,science,,Le apasiona la ciencia desde que era joven.,educacion,"<img src=""50eeb5d6.jpg"">",[sound:50eeb5d6.mp3]
a788e21b,clase,noun,♀,class,"type, kind",La clase de español empieza a las nueve.,educacion,"<img src=""a788e21b.jpg"">",[sound:a788e21b.mp3]
5f3ba3e2,colegio,noun,♂,school,,Sus hijos van al mismo colegio que ella.,educacion,"<img src=""5f3ba3e2.jpg"">",[sound:5f3ba3e2.mp3]
1042013f,curso,noun,♂,course,,Se apuntó a un curso de inglés online.,educacion,"<img src=""1042013f.jpg"">",[sound:1042013f.mp3]
ddb86667,educación,noun,♀,education,,La educación pública mejoró mucho en la última década.,educacion,"<img src=""ddb86667.jpg"">",[sound:ddb86667.mp3]
de57c5ae,escuela,noun,♀,school,,Recoge a los niños de la escuela todos los días.,educacion,"<img src=""de57c5ae.jpg"">",[sound:de57c5ae.mp3]
e4e45640,estudiante,noun,⚥,student,,Es estudiante de ingeniería en la universidad.,educacion,"<img src=""e4e45640.jpg"">",[sound:e4e45640.mp3]
01c8530d,estudio,noun,♂,study,studio,Alquiló un estudio pequeño cerca del centro.,educacion,"<img src=""01c8530d.jpg"">",[sound:01c8530d.mp3]
32bd3b82,examen,noun,♂,exam,,Aprobó el examen con muy buena nota.,educacion,"<img src=""32bd3b82.jpg"">",[sound:32bd3b82.mp3]
80afa931,instituto,noun,♂,institute,,Terminó el instituto hace casi diez años.,educacion,"<img src=""80afa931.jpg"">",[sound:80afa931.mp3]
6e3f5605,laboratorio,noun,♂,laboratory,,Los resultados del laboratorio estarán listos mañana.,educacion,"<img src=""6e3f5605.jpg"">",[sound:6e3f5605.mp3]
1b0999da,lección,noun,♀,lesson,,La primera lección del curso fue sobre los verbos.,educacion,"<img src=""1b0999da.jpg"">",[sound:1b0999da.mp3]
740f0123,libro,noun,♂,book,,Está leyendo un libro sobre economía.,educacion,"<img src=""740f0123.jpg"">",[sound:740f0123.mp3]
5f59e63e,tarea,noun,♀,task,homework,Tiene que terminar la tarea antes de la reunión.,educacion,"<img src=""5f59e63e.jpg"">",[sound:5f59e63e.mp3]
577d7ffb,título,noun,♂,title,degree,Consiguió el título después de cinco años de carrera.,educacion,"<img src=""577d7ffb.jpg"">",[sound:577d7ffb.mp3]
9accd4fc,universidad,noun,♀,university,,Estudió administración de empresas en la universidad.,educacion,"<img src=""9accd4fc.jpg"">",[sound:9accd4fc.mp3]
ef5bd70e,ambulancia,noun,♀,ambulance,,Llamaron a la ambulancia en cuanto vieron el accidente.,cuerpo_salud,"<img src=""ef5bd70e.jpg"">",[sound:ef5bd70e.mp3]
5e2dd4fa,cadáver,noun,♂,corpse,,Encontraron el cadáver a las afueras del pueblo.,cuerpo_salud,"<img src=""5e2dd4fa.jpg"">",[sound:5e2dd4fa.mp3]
0a93629f,cirugía,noun,♀,surgery,,La cirugía duró casi cuatro horas.,cuerpo_salud,"<img src=""0a93629f.jpg"">",[sound:0a93629f.mp3]
b6468988,coma,noun,♂,comma,coma (medical),El paciente estuvo en coma durante varias semanas.,cuerpo_salud,"<img src=""b6468988.jpg"">",[sound:b6468988.mp3]
e0b2a1d4,cáncer,noun,♂,cancer,,Le diagnosticaron cáncer el año pasado.,cuerpo_salud,"<img src=""e0b2a1d4.jpg"">",[sound:e0b2a1d4.mp3]
0b8ccf51,daño,noun,♂,damage,,El accidente causó daños graves en la pierna.,cuerpo_salud,"<img src=""0b8ccf51.jpg"">",[sound:0b8ccf51.mp3]
a98931d1,dolor,noun,♂,pain,,Siente un dolor fuerte en la espalda desde ayer.,cuerpo_salud,"<img src=""a98931d1.jpg"">",[sound:a98931d1.mp3]
b0b26828,enfermedad,noun,♀,disease,,Esa enfermedad es más común de lo que parece.,cuerpo_salud,"<img src=""b0b26828.jpg"">",[sound:b0b26828.mp3]
027dc7a4,enfermo,noun,♂,sick,,Se quedó en casa porque estaba enfermo.,cuerpo_salud,"<img src=""027dc7a4.jpg"">",[sound:027dc7a4.mp3]
f47edf9d,fiebre,noun,♀,fever,,Tiene fiebre desde anoche.,cuerpo_salud,"<img src=""f47edf9d.jpg"">",[sound:f47edf9d.mp3]
7ff0b6df,funeral,noun,♂,funeral,,El funeral se celebrará el viernes por la mañana.,cuerpo_salud,"<img src=""7ff0b6df.jpg"">",[sound:7ff0b6df.mp3]
2997562f,herida,noun,♀,wound,,La herida tardó dos semanas en curarse.,cuerpo_salud,"<img src=""2997562f.jpg"">",[sound:2997562f.mp3]
8b42a1c9,hospital,noun,♂,hospital,,Lo llevaron al hospital de urgencia.,cuerpo_salud,"<img src=""8b42a1c9.jpg"">",[sound:8b42a1c9.mp3]
b2f7ab0a,medicina,noun,♀,medicine,,Tiene que tomar la medicina tres veces al día.,cuerpo_salud,"<img src=""b2f7ab0a.jpg"">",[sound:b2f7ab0a.mp3]
a1638a28,muerte,noun,♀,death,,Su muerte fue una sorpresa para todos.,cuerpo_salud,"<img src=""a1638a28.jpg"">",[sound:a1638a28.mp3]
8aa6d493,operación,noun,♀,operation,,La operación salió mejor de lo esperado.,cuerpo_salud,"<img src=""8aa6d493.jpg"">",[sound:8aa6d493.mp3]
6776b3dd,salud,noun,♀,health,,Cuida mucho su salud desde que cumplió treinta años.,cuerpo_salud,"<img src=""6776b3dd.jpg"">",[sound:6776b3dd.mp3]
0355d74c,suicidio,noun,♂,suicide,,La clínica ofrece apoyo para la prevención del suicidio.,cuerpo_salud,"<img src=""0355d74c.jpg"">",[sound:0355d74c.mp3]
46751a81,terapia,noun,♀,therapy,,Empezó terapia después del accidente.,cuerpo_salud,"<img src=""46751a81.jpg"">",[sound:46751a81.mp3]
5fa6ce1b,tratamiento,noun,♂,treatment,,El tratamiento dura seis semanas.,cuerpo_salud,"<img src=""5fa6ce1b.jpg"">",[sound:5fa6ce1b.mp3]
b5a1d249,tumba,noun,♀,tomb,,Visitaron la tumba de su abuelo el domingo.,cuerpo_salud,"<img src=""b5a1d249.jpg"">",[sound:b5a1d249.mp3]
f81f10e6,veneno,noun,♂,poison,,Sospechan que fue envenenado con algún tipo de veneno.,cuerpo_salud,"<img src=""f81f10e6.jpg"">",[sound:f81f10e6.mp3]
326577fb,virus,noun,♂,viruses,,El virus se propagó muy rápido por la oficina.,cuerpo_salud,"<img src=""326577fb.jpg"">",[sound:326577fb.mp3]
8217e9e0,amenaza,noun,♀,threat,,Recibió una amenaza anónima por correo.,ley_crimen,"<img src=""8217e9e0.jpg"">",[sound:8217e9e0.mp3]
73d928c5,arresto,noun,♂,arrest,,El arresto se realizó sin incidentes.,ley_crimen,"<img src=""73d928c5.jpg"">",[sound:73d928c5.mp3]
59d35ab4,asesina,noun,♀,assassin,,La policía busca a la asesina desde hace una semana.,ley_crimen,"<img src=""59d35ab4.jpg"">",[sound:59d35ab4.mp3]
1a68aa2f,asesinato,noun,♂,murder,,El asesinato ocurrió cerca de la estación de tren.,ley_crimen,"<img src=""1a68aa2f.jpg"">",[sound:1a68aa2f.mp3]
0005c47c,asesino,noun,♂,murderer,,Detuvieron al asesino dos días después del crimen.,ley_crimen,"<img src=""0005c47c.jpg"">",[sound:0005c47c.mp3]
9477e866,audiencia,noun,♀,audience,hearing (legal),La audiencia se celebrará el próximo martes.,ley_crimen,"<img src=""9477e866.jpg"">",[sound:9477e866.mp3]
56240cdb,caso,noun,♂,case,,El detective sigue investigando el caso.,ley_crimen,"<img src=""56240cdb.jpg"">",[sound:56240cdb.mp3]
d2ac4735,castigo,noun,♂,punishment,,El juez decidió un castigo más leve.,ley_crimen,"<img src=""d2ac4735.jpg"">",[sound:d2ac4735.mp3]
1edba027,comisario,noun,♂,curator,"police commissioner, superintendent",El comisario dirigió la investigación personalmente.,trabajo,"<img src=""1edba027.jpg"">",[sound:1edba027.mp3]
3a35b31c,corte,noun,♂,cut,court (legal),El juicio se celebra en la corte del distrito.,ley_crimen,"<img src=""3a35b31c.jpg"">",[sound:3a35b31c.mp3]
fbd9c64a,crimen,noun,♂,crime,,El crimen conmocionó a todo el vecindario.,ley_crimen,"<img src=""fbd9c64a.jpg"">",[sound:fbd9c64a.mp3]
d981f130,cárcel,noun,♀,jail,,Pasó dos años en la cárcel.,ley_crimen,"<img src=""d981f130.jpg"">",[sound:d981f130.mp3]
acfaf891,declaración,noun,♀,statement,,Hizo una declaración ante la policía.,ley_crimen,"<img src=""acfaf891.jpg"">",[sound:acfaf891.mp3]
c07155ef,defensa,noun,♀,defense,,Su abogado preparó una buena defensa.,ley_crimen,"<img src=""c07155ef.jpg"">",[sound:c07155ef.mp3]
80f690e4,delito,noun,♂,crime,,Fue acusado de un delito menor.,ley_crimen,"<img src=""80f690e4.jpg"">",[sound:80f690e4.mp3]
034535ae,droga,noun,♀,drugs,,Encontraron droga escondida en el maletero.,ley_crimen,"<img src=""034535ae.jpg"">",[sound:034535ae.mp3]
4d84b808,golpe,noun,♂,hit,"blow, coup",Recibió un golpe fuerte durante la pelea.,ley_crimen,"<img src=""4d84b808.jpg"">",[sound:4d84b808.mp3]
8891f19e,guardia,noun,♂,guard,,El guardia revisó las cámaras de seguridad toda la noche.,trabajo,"<img src=""8891f19e.jpg"">",[sound:8891f19e.mp3]
aba57e3a,homicidio,noun,♂,homicide,,La policía investiga el homicidio como caso prioritario.,ley_crimen,"<img src=""aba57e3a.jpg"">",[sound:aba57e3a.mp3]
846f4297,huella,noun,♀,footprint,"fingerprint, track",Encontraron una huella junto a la puerta.,ley_crimen,"<img src=""846f4297.jpg"">",[sound:846f4297.mp3]
77831995,identificación,noun,♀,identification,,El policía le pidió su identificación.,ley_crimen,"<img src=""77831995.jpg"">",[sound:77831995.mp3]
ab11106c,investigación,noun,♀,research,investigation,La investigación duró casi un año.,ley_crimen,"<img src=""ab11106c.jpg"">",[sound:ab11106c.mp3]
730bf5af,juez,noun,⚥,judge,,El juez dictó sentencia esta mañana.,ley_crimen,"<img src=""730bf5af.jpg"">",[sound:730bf5af.mp3]
c94788fc,juicio,noun,♂,trial,judgment,El juicio empieza la próxima semana.,ley_crimen,"<img src=""c94788fc.jpg"">",[sound:c94788fc.mp3]
daead462,justicia,noun,♀,justice,,Pidieron justicia para las víctimas.,ley_crimen,"<img src=""daead462.jpg"">",[sound:daead462.mp3]
ec8a7132,ladrón,noun,♂,thief,,El ladrón entró por la ventana de noche.,ley_crimen,"<img src=""ec8a7132.jpg"">",[sound:ec8a7132.mp3]
3f85f188,ley,noun,♀,law,,La nueva ley entra en vigor el mes que viene.,ley_crimen,"<img src=""3f85f188.jpg"">",[sound:3f85f188.mp3]
e39b9f0c,licencia,noun,♀,license,,Renovó su licencia de conducir esta semana.,ley_crimen,"<img src=""e39b9f0c.jpg"">",[sound:e39b9f0c.mp3]
0c48401e,orden,noun,♂,order,,El agente dio la orden de evacuar el edificio.,ley_crimen,"<img src=""0c48401e.jpg"">",[sound:0c48401e.mp3]
a30f3f79,permiso,noun,♂,permission,,Necesita un permiso especial para trabajar aquí.,ley_crimen,"<img src=""a30f3f79.jpg"">",[sound:a30f3f79.mp3]
516faa3f,policía,noun,⚥,police,,Llamaron a la policía por el ruido.,ley_crimen,"<img src=""516faa3f.jpg"">",[sound:516faa3f.mp3]
77e97010,prisión,noun,♀,prison,jail,Lo condenaron a cinco años de prisión.,ley_crimen,"<img src=""77e97010.jpg"">",[sound:77e97010.mp3]
c893bad6,prueba,noun,♀,test,"evidence, proof",Los abogados presentaron una nueva prueba en el juicio.,ley_crimen,"<img src=""c893bad6.jpg"">",[sound:c893bad6.mp3]
16474f78,rastro,noun,♂,trail,,La policía siguió el rastro hasta el aeropuerto.,ley_crimen,"<img src=""16474f78.jpg"">",[sound:16474f78.mp3]
68807606,registro,noun,♂,registration,"record, search",Hicieron un registro completo del apartamento.,ley_crimen,"<img src=""68807606.jpg"">",[sound:68807606.mp3]
2291daa3,rescate,noun,♂,rescue,,Los bomberos organizaron un rescate en la montaña.,ley_crimen,"<img src=""2291daa3.jpg"">",[sound:2291daa3.mp3]
88163142,seguridad,noun,♀,security,,La empresa mejoró la seguridad de sus oficinas.,ley_crimen,"<img src=""88163142.jpg"">",[sound:88163142.mp3]
37615e07,sheriff,noun,♂,sheriff,,El sheriff investigó el robo del banco.,ley_crimen,"<img src=""37615e07.jpg"">",[sound:37615e07.mp3]
00da973e,testigo,noun,♂,witness,,El testigo describió exactamente lo que vio.,ley_crimen,"<img src=""00da973e.jpg"">",[sound:00da973e.mp3]
d46d22f4,trampa,noun,♀,trap,,Cayó en la trampa sin darse cuenta.,ley_crimen,"<img src=""d46d22f4.jpg"">",[sound:d46d22f4.mp3]
0f699dfa,tribunal,noun,♂,court,,El caso llegó hasta el tribunal supremo.,ley_crimen,"<img src=""0f699dfa.jpg"">",[sound:0f699dfa.mp3]
ef95901c,venganza,noun,♀,revenge,,Juró que se tomaría venganza algún día.,ley_crimen,"<img src=""ef95901c.jpg"">",[sound:ef95901c.mp3]
ead4bb7a,vigilancia,noun,♀,surveillance,,Instalaron cámaras de vigilancia en la entrada.,ley_crimen,"<img src=""ead4bb7a.jpg"">",[sound:ead4bb7a.mp3]
e84d12e0,violación,noun,♀,rape,"violation, breach",Denunció la violación de sus derechos laborales.,ley_crimen,"<img src=""e84d12e0.jpg"">",[sound:e84d12e0.mp3]
6636dc2b,violencia,noun,♀,violence,,El documental habla sobre la violencia urbana.,ley_crimen,"<img src=""6636dc2b.jpg"">",[sound:6636dc2b.mp3]
c24b2517,víctima,noun,♀,victim,,La víctima del robo habló con la policía.,ley_crimen,"<img src=""c24b2517.jpg"">",[sound:c24b2517.mp3]
08d43ab7,almirante,noun,♂,admiral,,El almirante dirigía toda la flota naval.,militar_guerra,"<img src=""08d43ab7.jpg"">",[sound:08d43ab7.mp3]
ffce3759,arma,noun,♀,weapon,,La policía encontró un arma en el coche.,militar_guerra,"<img src=""ffce3759.jpg"">",[sound:ffce3759.mp3]
59f5d0e3,ataque,noun,♂,attack,,El país sufrió un ataque sorpresa anoche.,militar_guerra,"<img src=""59f5d0e3.jpg"">",[sound:59f5d0e3.mp3]
9a5aab71,bala,noun,♀,bullet,,La bala atravesó la puerta del coche.,militar_guerra,"<img src=""9a5aab71.jpg"">",[sound:9a5aab71.mp3]
c3370b72,batalla,noun,♀,battle,,Ganaron la batalla después de horas de combate.,militar_guerra,"<img src=""c3370b72.jpg"">",[sound:c3370b72.mp3]
892528e3,bomba,noun,♀,pump,bomb,Los soldados desactivaron la bomba a tiempo.,militar_guerra,"<img src=""892528e3.jpg"">",[sound:892528e3.mp3]
476b57dd,cabo,noun,♂,corporal,,El cabo recibió órdenes directas del capitán.,militar_guerra,"<img src=""476b57dd.jpg"">",[sound:476b57dd.mp3]
ecb87b3f,capitán,noun,♂,captain,,El capitán ordenó la retirada inmediata.,militar_guerra,"<img src=""ecb87b3f.jpg"">",[sound:ecb87b3f.mp3]
ad0d5877,comandante,noun,⚥,commander,,El comandante lideró la operación militar.,militar_guerra,"<img src=""ad0d5877.jpg"">",[sound:ad0d5877.mp3]
758d8b1c,combate,noun,♂,combat,,Los soldados se prepararon para el combate.,militar_guerra,"<img src=""758d8b1c.jpg"">",[sound:758d8b1c.mp3]
d419480c,coronel,noun,♂,colonel,,El coronel supervisó el entrenamiento de la tropa.,militar_guerra,"<img src=""d419480c.jpg"">",[sound:d419480c.mp3]
d5a9af39,disparo,noun,♂,shot,,Se escuchó un disparo cerca del cuartel.,militar_guerra,"<img src=""d5a9af39.jpg"">",[sound:d5a9af39.mp3]
7342dc31,ejército,noun,♂,army,,Su hermano trabaja en el ejército desde hace años.,militar_guerra,"<img src=""7342dc31.jpg"">",[sound:7342dc31.mp3]
c612ed77,enemigo,noun,♂,enemy,,Identificaron la posición del enemigo desde el aire.,militar_guerra,"<img src=""c612ed77.jpg"">",[sound:c612ed77.mp3]
344bbdd9,espada,noun,♀,sword,,"En la película, el héroe lucha con una espada.",militar_guerra,"<img src=""344bbdd9.jpg"">",[sound:344bbdd9.mp3]
1db888b7,explosión,noun,♀,explosion,,La explosión se escuchó a varios kilómetros.,militar_guerra,"<img src=""1db888b7.jpg"">",[sound:1db888b7.mp3]
789a9809,guerra,noun,♀,war,,Vieron un documental sobre la guerra.,militar_guerra,"<img src=""789a9809.jpg"">",[sound:789a9809.mp3]
3509e677,lucha,noun,♀,fight,,La lucha por el poder duró varios años.,militar_guerra,"<img src=""3509e677.jpg"">",[sound:3509e677.mp3]
ce5225d0,marina,noun,♀,marine,,Sirvió en la marina durante quince años.,militar_guerra,"<img src=""ce5225d0.jpg"">",[sound:ce5225d0.mp3]
91b827e2,mina,noun,♀,mine,,El vehículo militar pisó una mina en la carretera.,militar_guerra,"<img src=""91b827e2.jpg"">",[sound:91b827e2.mp3]
cf5bdfb4,mira,noun,♀,look,"sight, aim",El francotirador ajustó la mira antes de disparar.,militar_guerra,"<img src=""cf5bdfb4.jpg"">",[sound:cf5bdfb4.mp3]
ff4e71fa,misión,noun,♀,mission,,La unidad recibió una nueva misión secreta.,militar_guerra,"<img src=""ff4e71fa.jpg"">",[sound:ff4e71fa.mp3]
f0085bff,pelea,noun,♀,fight,,Los vecinos tuvieron una pelea por el ruido.,militar_guerra,"<img src=""f0085bff.jpg"">",[sound:f0085bff.mp3]
d0ef5137,pistola,noun,♀,gun,,Encontraron una pistola escondida en el cajón.,militar_guerra,"<img src=""d0ef5137.jpg"">",[sound:d0ef5137.mp3]
952eaebd,sargento,noun,♂,sergeant,,El sargento entrenaba a los nuevos reclutas.,militar_guerra,"<img src=""952eaebd.jpg"">",[sound:952eaebd.mp3]
0cda03ee,soldado,noun,♂,soldier,,Su padre fue soldado durante quince años.,militar_guerra,"<img src=""0cda03ee.jpg"">",[sound:0cda03ee.mp3]
6ae0e936,teniente,noun,⚥,lieutenant,,La teniente dio las órdenes al equipo.,militar_guerra,"<img src=""6ae0e936.jpg"">",[sound:6ae0e936.mp3]
5c9b82a4,tiro,noun,♂,shot,,Se oyó un tiro a lo lejos.,militar_guerra,"<img src=""5c9b82a4.jpg"">",[sound:5c9b82a4.mp3]
54c041ce,tropa,noun,♀,troop,,La tropa avanzó hacia la frontera al amanecer.,militar_guerra,"<img src=""54c041ce.jpg"">",[sound:54c041ce.mp3]
